uuid,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
470,"Hillsborough, NJ","Hillsborough, New Jersey",-74.65309999999994,40.48254000000003,Locality,100.0,M,New Jersey,NJ,Somerset County,New York City Metro,Hillsborough,,POINT (-74.65309999999994 40.48254000000003),A,"Hillsborough, NJ, USA",Hillsborough,City,Hillsborough,"Hillsborough, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.65309999999994,40.48254000000003,-74.66309999999994,-74.64309999999993,40.47254000000003,40.49254000000003,
471,"Edison, NJ","Edison, New Jersey",-74.38113999999996,40.53055000000006,Locality,100.0,T,New Jersey,NJ,Middlesex County,New York City Metro,Edison,,POINT (-74.38113999999996 40.53055000000006),A,"Edison, NJ, USA",Edison,City,Edison,"Edison, New Jersey",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.38113999999996,40.53055000000006,-74.39113999999996,-74.37113999999995,40.520550000000064,40.54055000000006,
472,"Monroe TWP, NJ","Monroe Twp, New Jersey",-74.43960999999996,40.33150000000006,Locality,100.0,T,New Jersey,NJ,Middlesex County,New York City Metro,Monroe Twp,,POINT (-74.43960999999996 40.33150000000006),A,"Monroe Twp, NJ, USA",Monroe Twp,City,Monroe Twp,"Monroe Twp, New Jersey",,,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.43960999999996,40.33150000000006,-74.50660999999995,-74.37260999999997,40.26450000000006,40.39850000000006,
473,"East Brunswick, NJ","East Brunswick, New Jersey",-74.42037999999997,40.41799000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,East Brunswick,,POINT (-74.42037999999997 40.41799000000003),A,"East Brunswick, NJ, USA",East Brunswick,City,East Brunswick,"East Brunswick, New Jersey",,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.42037999999997,40.41799000000003,-74.43037999999997,-74.41037999999996,40.407990000000034,40.42799000000003,
474,"Monmouth jct, NJ","Monmouth Junction, New Jersey",-74.54757999999998,40.37877000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Monmouth Junction,,POINT (-74.54757999999998 40.37877000000003),A,"Monmouth Junction, NJ, USA",Monmouth Junction,City,Monmouth Junction,"Monmouth Junction, New Jersey",,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54757999999998,40.37877000000003,-74.55757999999999,-74.53757999999998,40.36877000000003,40.38877000000003,
475,"Monmouth Junction, NJ","Monmouth Junction, New Jersey",-74.54757999999998,40.37877000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Monmouth Junction,,POINT (-74.54757999999998 40.37877000000003),A,"Monmouth Junction, NJ, USA",Monmouth Junction,City,Monmouth Junction,"Monmouth Junction, New Jersey",,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54757999999998,40.37877000000003,-74.55757999999999,-74.53757999999998,40.36877000000003,40.38877000000003,
476,"Warren, NJ","Warren, New Jersey",-74.49725999999998,40.61354000000006,Locality,100.0,T,New Jersey,NJ,Somerset County,New York City Metro,Warren,,POINT (-74.49725999999998 40.61354000000006),A,"Warren, NJ, USA",Warren,City,Warren,"Warren, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.49725999999998,40.61354000000006,-74.50725999999999,-74.48725999999998,40.60354000000006,40.623540000000055,
477,"East Brunswick, NJ","East Brunswick, New Jersey",-74.42037999999997,40.41799000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,East Brunswick,,POINT (-74.42037999999997 40.41799000000003),A,"East Brunswick, NJ, USA",East Brunswick,City,East Brunswick,"East Brunswick, New Jersey",,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.42037999999997,40.41799000000003,-74.43037999999997,-74.41037999999996,40.407990000000034,40.42799000000003,
478,"Monmouth Jct, NJ","Monmouth Junction, New Jersey",-74.54757999999998,40.37877000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Monmouth Junction,,POINT (-74.54757999999998 40.37877000000003),A,"Monmouth Junction, NJ, USA",Monmouth Junction,City,Monmouth Junction,"Monmouth Junction, New Jersey",,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54757999999998,40.37877000000003,-74.55757999999999,-74.53757999999998,40.36877000000003,40.38877000000003,
479,"Franklin Park, NJ","Franklin Park, New Jersey",-74.53727999999995,40.43993000000006,Locality,100.0,T,New Jersey,NJ,Somerset County,New York City Metro,Franklin Park,,POINT (-74.53727999999995 40.43993000000006),A,"Franklin Park, NJ, USA",Franklin Park,City,Franklin Park,"Franklin Park, New Jersey",,,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.53727999999995,40.43993000000006,-74.54727999999996,-74.52727999999995,40.42993000000006,40.44993000000006,
480,"Princeton, NJ",Princeton,-74.6600899173385,40.3495400656405,POI,100.0,M,New Jersey,NJ,Mercer County,,Princeton,,POINT (-74.66008991699994 40.34954006600003),A,"Princeton, 185 Nassau St, Princeton, NJ, 08542, USA",Princeton,College,Princeton,"185 Nassau St, Princeton, New Jersey, 08542",(609) 258-3000,http://www.princeton.edu/,10.0,,185,,,,R,,,Nassau,St,,,,,,,,,185 Nassau St,,,,,,08542,,USA,ENG,0.0,-74.65473999999995,40.35101000000003,-74.66773999999995,-74.64173999999994,40.33801000000003,40.36401000000003,
481,"Basking ridge, NJ","Basking Ridge, New Jersey",-74.54823999999996,40.706450000000075,Locality,100.0,M,New Jersey,NJ,Somerset County,New York City Metro,Basking Ridge,,POINT (-74.54823999999996 40.70645000000007),A,"Basking Ridge, NJ, USA",Basking Ridge,City,Basking Ridge,"Basking Ridge, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54823999999996,40.706450000000075,-74.55823999999997,-74.53823999999996,40.69645000000008,40.71645000000007,
482,"Voorhees, NJ","Voorhees, Franklin Twp, New Jersey",-74.48538999999994,40.48246000000006,Locality,100.0,M,New Jersey,NJ,Somerset County,New York City Metro,Franklin Twp,Voorhees,POINT (-74.48538999999994 40.48246000000006),A,"Voorhees, Franklin Twp, NJ, USA",Voorhees,Village,Voorhees,"Franklin Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.48538999999994,40.48246000000006,-74.49538999999994,-74.47538999999993,40.47246000000006,40.49246000000006,
483,"Woodbridge, NJ","Woodbridge, New Jersey",-74.27850999999998,40.554520000000025,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Woodbridge,,POINT (-74.27850999999998 40.55452000000002),A,"Woodbridge, NJ, USA",Woodbridge,City,Woodbridge,"Woodbridge, New Jersey",,,11.040000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.27850999999998,40.554520000000025,-74.28850999999999,-74.26850999999998,40.54452000000003,40.56452000000002,
484,"MONMOUTH JUNCTION, NJ","Monmouth Junction, New Jersey",-74.54757999999998,40.37877000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Monmouth Junction,,POINT (-74.54757999999998 40.37877000000003),A,"Monmouth Junction, NJ, USA",Monmouth Junction,City,Monmouth Junction,"Monmouth Junction, New Jersey",,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54757999999998,40.37877000000003,-74.55757999999999,-74.53757999999998,40.36877000000003,40.38877000000003,
485,"Robbinsville, NJ","Robbinsville, Robbinsville Twp, New Jersey",-74.63442999999995,40.22053000000005,Locality,100.0,M,New Jersey,NJ,Mercer County,,Robbinsville Twp,Robbinsville,POINT (-74.63442999999995 40.22053000000005),A,"Robbinsville, Robbinsville Twp, NJ, USA",Robbinsville,Village,Robbinsville,"Robbinsville Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63442999999995,40.22053000000005,-74.64442999999996,-74.62442999999995,40.210530000000055,40.23053000000005,
486,"Dayton, NJ","Dayton, New Jersey",-74.51132999999999,40.374790000000075,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Dayton,,POINT (-74.51132999999999 40.37479000000008),A,"Dayton, NJ, USA",Dayton,City,Dayton,"Dayton, New Jersey",,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.51132999999999,40.374790000000075,-74.52132999999999,-74.50132999999998,40.36479000000008,40.38479000000007,
487,"Dayton, NJ","Dayton, New Jersey",-74.51132999999999,40.374790000000075,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Dayton,,POINT (-74.51132999999999 40.37479000000008),A,"Dayton, NJ, USA",Dayton,City,Dayton,"Dayton, New Jersey",,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.51132999999999,40.374790000000075,-74.52132999999999,-74.50132999999998,40.36479000000008,40.38479000000007,
488,"North Brunswick, NJ","North Brunswick, New Jersey",-74.47175999999996,40.467910000000074,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,North Brunswick,,POINT (-74.47175999999996 40.46791000000007),A,"North Brunswick, NJ, USA",North Brunswick,City,North Brunswick,"North Brunswick, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.47175999999996,40.467910000000074,-74.48175999999997,-74.46175999999996,40.457910000000076,40.47791000000007,
489,"Edison, NJ","Edison, New Jersey",-74.38113999999996,40.53055000000006,Locality,100.0,T,New Jersey,NJ,Middlesex County,New York City Metro,Edison,,POINT (-74.38113999999996 40.53055000000006),A,"Edison, NJ, USA",Edison,City,Edison,"Edison, New Jersey",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.38113999999996,40.53055000000006,-74.39113999999996,-74.37113999999995,40.520550000000064,40.54055000000006,
490,"Randolph, NJ","Randolph, New Jersey",-74.56160999999997,40.84872000000007,Locality,100.0,M,New Jersey,NJ,Morris County,New York City Metro,Randolph,,POINT (-74.56160999999997 40.84872000000007),A,"Randolph, NJ, USA",Randolph,City,Randolph,"Randolph, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.56160999999997,40.84872000000007,-74.57160999999998,-74.55160999999997,40.83872000000007,40.85872000000007,
491,"Hillsborough, NJ","Hillsborough, New Jersey",-74.65309999999994,40.48254000000003,Locality,100.0,M,New Jersey,NJ,Somerset County,New York City Metro,Hillsborough,,POINT (-74.65309999999994 40.48254000000003),A,"Hillsborough, NJ, USA",Hillsborough,City,Hillsborough,"Hillsborough, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.65309999999994,40.48254000000003,-74.66309999999994,-74.64309999999993,40.47254000000003,40.49254000000003,
492,"Bridgewater, NJ","Bridgewater, New Jersey",-74.62614999999994,40.59296000000006,Locality,100.0,M,New Jersey,NJ,Somerset County,New York City Metro,Bridgewater,,POINT (-74.62614999999994 40.59296000000006),A,"Bridgewater, NJ, USA",Bridgewater,City,Bridgewater,"Bridgewater, New Jersey",,,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.62614999999994,40.59296000000006,-74.63614999999994,-74.61614999999993,40.582960000000064,40.60296000000006,
493,"Monmouth Junction, NJ","Monmouth Junction, New Jersey",-74.54757999999998,40.37877000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Monmouth Junction,,POINT (-74.54757999999998 40.37877000000003),A,"Monmouth Junction, NJ, USA",Monmouth Junction,City,Monmouth Junction,"Monmouth Junction, New Jersey",,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54757999999998,40.37877000000003,-74.55757999999999,-74.53757999999998,40.36877000000003,40.38877000000003,
494,"Monroe, NJ","Monroe, Sparta Twp, New Jersey",-74.63344999999998,41.11484000000007,Locality,100.0,T,New Jersey,NJ,Sussex County,,Sparta Twp,Monroe,POINT (-74.63344999999998 41.11484000000007),A,"Monroe, Sparta Twp, NJ, USA",Monroe,Village,Monroe,"Sparta Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63344999999998,41.11484000000007,-74.64344999999999,-74.62344999999998,41.104840000000074,41.12484000000007,
495,"East windsor, NJ","East Windsor, New Jersey",-74.54042999999996,40.26800000000003,Locality,100.0,M,New Jersey,NJ,Mercer County,,East Windsor,,POINT (-74.54042999999996 40.26800000000003),A,"East Windsor, NJ, USA",East Windsor,City,East Windsor,"East Windsor, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.54042999999996,40.26800000000003,-74.56042999999995,-74.52042999999996,40.248000000000026,40.28800000000003,
496,"Piscataway, NJ","Piscataway, New Jersey",-74.39903999999996,40.49927000000008,Locality,100.0,T,New Jersey,NJ,Middlesex,,Piscataway,,POINT (-74.39903999999996 40.49927000000008),A,"Piscataway, NJ, USA",Piscataway,City,Piscataway,"Piscataway, New Jersey",,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.39903999999996,40.49927000000008,-74.45903999999996,-74.33903999999995,40.43927000000008,40.55927000000008,
497,"Piscataway, NJ","Piscataway, New Jersey",-74.39903999999996,40.49927000000008,Locality,100.0,T,New Jersey,NJ,Middlesex,,Piscataway,,POINT (-74.39903999999996 40.49927000000008),A,"Piscataway, NJ, USA",Piscataway,City,Piscataway,"Piscataway, New Jersey",,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.39903999999996,40.49927000000008,-74.45903999999996,-74.33903999999995,40.43927000000008,40.55927000000008,
498,"Randolph, NJ","Randolph, New Jersey",-74.56160999999997,40.84872000000007,Locality,100.0,M,New Jersey,NJ,Morris County,New York City Metro,Randolph,,POINT (-74.56160999999997 40.84872000000007),A,"Randolph, NJ, USA",Randolph,City,Randolph,"Randolph, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.56160999999997,40.84872000000007,-74.57160999999998,-74.55160999999997,40.83872000000007,40.85872000000007,
499,"East Brunswick, NJ","East Brunswick, New Jersey",-74.42037999999997,40.41799000000003,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,East Brunswick,,POINT (-74.42037999999997 40.41799000000003),A,"East Brunswick, NJ, USA",East Brunswick,City,East Brunswick,"East Brunswick, New Jersey",,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.42037999999997,40.41799000000003,-74.43037999999997,-74.41037999999996,40.407990000000034,40.42799000000003,
500,"Piscataway Township, NJ","Piscataway Twp, New Jersey",-74.47148999999996,40.53925000000004,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Piscataway Twp,,POINT (-74.47148999999996 40.53925000000004),A,"Piscataway Twp, NJ, USA",Piscataway Twp,City,Piscataway Twp,"Piscataway Twp, New Jersey",,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.47148999999996,40.53925000000004,-74.52148999999996,-74.42148999999996,40.48925000000004,40.589250000000035,
501,"North Brunswick, NJ","North Brunswick, New Jersey",-74.47175999999996,40.467910000000074,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,North Brunswick,,POINT (-74.47175999999996 40.46791000000007),A,"North Brunswick, NJ, USA",North Brunswick,City,North Brunswick,"North Brunswick, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.47175999999996,40.467910000000074,-74.48175999999997,-74.46175999999996,40.457910000000076,40.47791000000007,
502,"Edison, NJ","Edison, New Jersey",-74.38113999999996,40.53055000000006,Locality,100.0,T,New Jersey,NJ,Middlesex County,New York City Metro,Edison,,POINT (-74.38113999999996 40.53055000000006),A,"Edison, NJ, USA",Edison,City,Edison,"Edison, New Jersey",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.38113999999996,40.53055000000006,-74.39113999999996,-74.37113999999995,40.520550000000064,40.54055000000006,
503,"Plainsboro, NJ","Plainsboro, New Jersey",-74.59526999999997,40.33409000000006,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Plainsboro,,POINT (-74.59526999999997 40.33409000000006),A,"Plainsboro, NJ, USA",Plainsboro,City,Plainsboro,"Plainsboro, New Jersey",,,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.59526999999997,40.33409000000006,-74.60526999999998,-74.58526999999997,40.32409000000006,40.34409000000006,
504,"Princeton Meadows, NJ","Princeton Meadows, Plainsboro Twp, New Jersey",-74.56514999999996,40.33128000000005,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,Plainsboro Twp,Princeton Meadows,POINT (-74.56514999999996 40.33128000000005),A,"Princeton Meadows, Plainsboro Twp, NJ, USA",Princeton Meadows,Village,Princeton Meadows,"Plainsboro Twp, New Jersey",,,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.56514999999996,40.33128000000005,-74.57514999999997,-74.55514999999995,40.32128000000005,40.34128000000005,
505,"Robbinsville, NJ","Robbinsville, Robbinsville Twp, New Jersey",-74.63442999999995,40.22053000000005,Locality,100.0,M,New Jersey,NJ,Mercer County,,Robbinsville Twp,Robbinsville,POINT (-74.63442999999995 40.22053000000005),A,"Robbinsville, Robbinsville Twp, NJ, USA",Robbinsville,Village,Robbinsville,"Robbinsville Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63442999999995,40.22053000000005,-74.64442999999996,-74.62442999999995,40.210530000000055,40.23053000000005,
506,"Robbinsville, NJ","Robbinsville, Robbinsville Twp, New Jersey",-74.63442999999995,40.22053000000005,Locality,100.0,M,New Jersey,NJ,Mercer County,,Robbinsville Twp,Robbinsville,POINT (-74.63442999999995 40.22053000000005),A,"Robbinsville, Robbinsville Twp, NJ, USA",Robbinsville,Village,Robbinsville,"Robbinsville Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63442999999995,40.22053000000005,-74.64442999999996,-74.62442999999995,40.210530000000055,40.23053000000005,
507,"South Brunswick Township, NJ","South Brunswick Twp, New Jersey",-74.53302999999994,40.38191000000006,Locality,100.0,M,New Jersey,NJ,Middlesex County,New York City Metro,South Brunswick Twp,,POINT (-74.53302999999994 40.38191000000006),A,"South Brunswick Twp, NJ, USA",South Brunswick Twp,City,South Brunswick Twp,"South Brunswick Twp, New Jersey",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.53302999999994,40.38191000000006,-74.60802999999994,-74.45802999999994,40.30691000000006,40.456910000000065,
508,"Pennington, NJ","Pennington, New Jersey",-74.79172999999997,40.33062000000007,Locality,100.0,M,New Jersey,NJ,Mercer County,,Pennington,,POINT (-74.79172999999997 40.33062000000007),A,"Pennington, NJ, USA",Pennington,City,Pennington,"Pennington, New Jersey",,,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.79172999999997,40.33062000000007,-74.80372999999997,-74.77972999999997,40.31862000000007,40.34262000000007,
509,"Pennington, NJ","Pennington, New Jersey",-74.79172999999997,40.33062000000007,Locality,100.0,M,New Jersey,NJ,Mercer County,,Pennington,,POINT (-74.79172999999997 40.33062000000007),A,"Pennington, NJ, USA",Pennington,City,Pennington,"Pennington, New Jersey",,,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.79172999999997,40.33062000000007,-74.80372999999997,-74.77972999999997,40.31862000000007,40.34262000000007,
510,"Edison, NJ","Edison, New Jersey",-74.38113999999996,40.53055000000006,Locality,100.0,T,New Jersey,NJ,Middlesex County,New York City Metro,Edison,,POINT (-74.38113999999996 40.53055000000006),A,"Edison, NJ, USA",Edison,City,Edison,"Edison, New Jersey",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.38113999999996,40.53055000000006,-74.39113999999996,-74.37113999999995,40.520550000000064,40.54055000000006,
511,"ROBBINSVILLE, NJ","Robbinsville, Robbinsville Twp, New Jersey",-74.63442999999995,40.22053000000005,Locality,100.0,M,New Jersey,NJ,Mercer County,,Robbinsville Twp,Robbinsville,POINT (-74.63442999999995 40.22053000000005),A,"Robbinsville, Robbinsville Twp, NJ, USA",Robbinsville,Village,Robbinsville,"Robbinsville Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63442999999995,40.22053000000005,-74.64442999999996,-74.62442999999995,40.210530000000055,40.23053000000005,
512,"Monroe, NJ","Monroe, Sparta Twp, New Jersey",-74.63344999999998,41.11484000000007,Locality,100.0,T,New Jersey,NJ,Sussex County,,Sparta Twp,Monroe,POINT (-74.63344999999998 41.11484000000007),A,"Monroe, Sparta Twp, NJ, USA",Monroe,Village,Monroe,"Sparta Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63344999999998,41.11484000000007,-74.64344999999999,-74.62344999999998,41.104840000000074,41.12484000000007,
513,"Montville, NJ","Montville, New Jersey",-74.37956999999994,40.91133000000008,Locality,100.0,M,New Jersey,NJ,Morris County,New York City Metro,Montville,,POINT (-74.37956999999994 40.91133000000008),A,"Montville, NJ, USA",Montville,City,Montville,"Montville, New Jersey",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.37956999999994,40.91133000000008,-74.38956999999995,-74.36956999999994,40.90133000000008,40.921330000000076,
514,"Monroe, NJ","Monroe, Sparta Twp, New Jersey",-74.63344999999998,41.11484000000007,Locality,100.0,T,New Jersey,NJ,Sussex County,,Sparta Twp,Monroe,POINT (-74.63344999999998 41.11484000000007),A,"Monroe, Sparta Twp, NJ, USA",Monroe,Village,Monroe,"Sparta Twp, New Jersey",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-74.63344999999998,41.11484000000007,-74.64344999999999,-74.62344999999998,41.104840000000074,41.12484000000007,
